topo,n,rate,pat,sent,recv,time_taken,injection_rate,sustained_rate,if_worst_latency,queue_cumu_worst_latency,sum_queueing,worst_total_latency
fc_BFT0,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
fc_BFT0,4,100,add20,2941,2941,818,1.000,.898,6,18,35055,22
fc_BFT0,8,100,add20,3458,3458,587,1.000,.736,26,131,206089,141
fc_BFT0,16,100,add20,4164,4164,691,1.000,.376,66,298,630403,305
fc_BFT0,32,100,add20,4706,4706,736,1.000,.199,217,575,1201325,584
fc_BFT0,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
fc_BFT0,4,100,amazon,280248,280248,73364,1.000,.954,6,195,30294599,198
fc_BFT0,8,100,amazon,291719,291719,39917,1.000,.913,22,595,97049411,600
fc_BFT0,16,100,amazon,302132,302132,22349,1.000,.844,41,1750,271870350,1758
fc_BFT0,32,100,amazon,314306,314306,15484,1.000,.634,83,4269,740625693,4280
fc_BFT0,64,100,add20,5530,5530,847,1.000,.102,353,628,1568256,644
fc_BFT0,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
fc_BFT0,4,100,bomhof1,5161,5161,2157,1.000,.598,12,696,1392624,699
fc_BFT0,8,100,bomhof1,8026,8026,4230,1.000,.237,56,3115,10510395,3120
fc_BFT0,16,100,bomhof1,9187,9187,4694,1.000,.122,138,4102,15282288,4111
fc_BFT0,32,100,bomhof1,11637,11637,5640,1.000,.064,253,5261,24118586,5270
fc_BFT0,64,100,amazon,327552,327552,13681,1.000,.374,158,7594,1304125994,7605
fc_BFT0,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
fc_BFT0,4,100,bomhof2,6206,6206,1921,1.000,.807,9,150,180472,153
fc_BFT0,8,100,bomhof2,6828,6828,1599,1.000,.533,38,596,805220,601
fc_BFT0,16,100,bomhof2,7454,7454,1558,1.000,.299,102,988,1589690,996
fc_BFT0,32,100,bomhof2,8075,8075,1627,1.000,.155,242,1266,2552974,1278
fc_BFT0,64,100,bomhof1,13376,13376,6384,1.000,.032,613,6175,33126793,6186
fc_BFT0,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
fc_BFT0,4,100,bomhof3,13837,13837,3741,1.000,.924,7,42,169057,46
fc_BFT0,8,100,bomhof3,14340,14340,2248,1.000,.797,46,308,1246742,313
fc_BFT0,16,100,bomhof3,14566,14566,2033,1.000,.447,118,1092,4667783,1099
fc_BFT0,32,100,bomhof3,15058,15058,2257,1.000,.208,427,1744,8319904,1753
fc_BFT0,64,100,bomhof2,8761,8761,1660,1.000,.082,411,1443,3371467,1456
fc_BFT0,2,100,google,722589,722589,389599,1.000,.927,1,0,0,1
fc_BFT0,4,100,google,729996,729996,197649,1.000,.923,4,38,9755164,41
fc_BFT0,8,100,google,736102,736102,98975,1.000,.929,8,105,19383280,110
fc_BFT0,16,100,google,741805,741805,51650,1.000,.897,14,133,27608950,140
fc_BFT0,64,100,bomhof3,15564,15564,2322,1.000,.104,693,2047,10409637,2067
fc_BFT0,32,100,google,746683,746683,26246,1.000,.889,24,268,43640392,277
fc_BFT0,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
fc_BFT0,4,100,hamm,23838,23838,7400,1.000,.805,9,1242,12582739,1245
fc_BFT0,8,100,hamm,25742,25742,7489,1.000,.429,61,4346,56782792,4351
fc_BFT0,16,100,hamm,27105,27105,7862,1.000,.215,219,6259,88703476,6267
fc_BFT0,32,100,hamm,28416,28416,8121,1.000,.109,637,7280,106431417,7293
fc_BFT0,64,100,google,757277,757277,15479,1.000,.764,95,1698,201446289,1710
fc_BFT0,2,100,human,24510,24510,12867,1.000,.952,1,0,0,1
fc_BFT0,4,100,human,44304,44304,16112,1.000,.687,11,3131,60921754,3134
fc_BFT0,8,100,human,77280,77280,26550,1.000,.363,29,14882,500515023,14887
fc_BFT0,16,100,human,129370,129370,44207,1.000,.182,59,33313,1944839340,33320
fc_BFT0,32,100,human,217795,217795,75286,1.000,.090,113,65373,6296682661,65382
fc_BFT0,64,100,hamm,30517,30517,8262,1.000,.057,1435,7832,120489506,7851
fc_BFT0,2,100,roadnet,1485206,1485206,769978,1.000,.964,1,0,0,1
fc_BFT0,4,100,roadnet,1485468,1485468,380888,1.000,.975,3,0,0,3
fc_BFT0,8,100,roadnet,1485867,1485867,196466,1.000,.945,5,0,0,5
fc_BFT0,16,100,roadnet,1486518,1486518,102033,1.000,.910,8,1,41668,8
fc_BFT0,32,100,roadnet,1487412,1487412,52866,1.000,.879,10,1,101845,11
fc_BFT0,64,100,human,359558,359558,120430,1.000,.046,203,111735,18085065893,111746
fc_BFT0,2,100,dac,1006,1006,599,1.000,.839,1,0,0,1
fc_BFT0,4,100,dac,1324,1324,502,1.000,.659,12,143,64196,146
fc_BFT0,8,100,dac,1566,1566,584,1.000,.335,36,387,235838,392
fc_BFT0,16,100,dac,2120,2120,758,1.000,.174,80,621,482415,630
fc_BFT0,32,100,dac,2276,2276,766,1.000,.092,135,692,576992,701
fc_BFT0,64,100,roadnet,1488956,1488956,27056,1.000,.859,12,1,132616,12
fc_BFT0,2,100,ram2k,7397,7397,4754,1.000,.777,1,0,0,1
fc_BFT0,4,100,ram2k,8905,8905,3676,1.000,.605,12,1283,4408297,1286
fc_BFT0,8,100,ram2k,13844,13844,7450,1.000,.232,58,5653,32294430,5658
fc_BFT0,16,100,ram2k,19628,19628,11387,1.000,.107,128,10176,80090543,10185
fc_BFT0,64,100,dac,2504,2504,813,1.000,.048,260,762,656025,778
fc_BFT0,32,100,ram2k,21490,21490,9859,1.000,.068,221,9239,74811568,9252
fc_BFT0,2,100,soc,125663,125663,71271,1.000,.881,1,0,0,1
fc_BFT0,4,100,soc,160167,160167,54770,1.000,.731,13,16198,869857389,16201
fc_BFT0,8,100,soc,203665,203665,50880,1.000,.500,45,26902,2530373325,26908
fc_BFT0,16,100,soc,259473,259473,72478,1.000,.223,81,48574,6319736144,48582
fc_BFT0,32,100,soc,356480,356480,87135,1.000,.127,114,76983,14432790375,76992
fc_BFT0,64,100,ram2k,26644,26644,13034,1.000,.031,554,12648,130049158,12663
fc_BFT0,2,100,stanford,262161,262161,133362,1.000,.982,1,0,0,1
fc_BFT0,4,100,stanford,263570,263570,69737,1.000,.944,4,3,164445,6
fc_BFT0,8,100,stanford,264830,264830,35205,1.000,.940,6,6,258025,10
fc_BFT0,16,100,stanford,266473,266473,18226,1.000,.913,9,32,717300,39
fc_BFT0,32,100,stanford,269307,269307,9233,1.000,.911,13,92,1498708,101
fc_BFT0,64,100,soc,372356,372356,119486,1.000,.048,367,115723,18611105091,115734
fc_BFT0,2,100,wiki,4065,4065,2461,1.000,.825,1,0,0,1
fc_BFT0,4,100,wiki,6288,6288,2446,1.000,.642,8,231,614880,234
fc_BFT0,8,100,wiki,10295,10295,3349,1.000,.384,20,1152,5668139,1158
fc_BFT0,16,100,wiki,15488,15488,4787,1.000,.202,44,2309,18257449,2316
fc_BFT0,32,100,wiki,21423,21423,6308,1.000,.106,91,3354,37958006,3363
fc_BFT0,64,100,stanford,274905,274905,5559,1.000,.772,19,117,1852593,128
fc_BFT0,2,100,local,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT0,4,100,local,4096,4096,1797,1.000,.569,13,771,1106067,774
fc_BFT0,8,100,local,8192,8192,2087,1.000,.490,26,1059,3319241,1065
fc_BFT0,16,100,local,16384,16384,2338,1.000,.437,35,1308,8470660,1315
fc_BFT0,32,100,local,32768,32768,2501,1.000,.409,42,1474,19609304,1484
fc_BFT0,64,100,wiki,29463,29463,8197,1.000,.056,167,5946,80076113,5957
fc_BFT0,2,100,random,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT0,4,100,random,4096,4096,1601,1.000,.639,10,577,1120189,580
fc_BFT0,8,100,random,8192,8192,2776,1.000,.368,23,1750,6990397,1756
fc_BFT0,16,100,random,16384,16384,5380,1.000,.190,39,4350,34582471,4357
fc_BFT0,32,100,random,32768,32768,10350,1.000,.098,68,9320,150021781,9330
fc_BFT0,64,100,local,65536,65536,2681,1.000,.381,51,1655,42941208,1666
fc_BFT3,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
fc_BFT3,4,100,add20,2941,2941,808,1.000,.909,6,14,21974,17
fc_BFT3,8,100,add20,3458,3458,536,1.000,.806,56,104,141231,111
fc_BFT3,16,100,add20,4164,4164,466,1.000,.558,89,82,175214,107
fc_BFT3,32,100,add20,4706,4706,701,1.000,.209,596,566,727574,596
fc_BFT3,64,100,add20,5530,5530,691,1.000,.125,498,522,591150,538
fc_BFT3,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
fc_BFT3,4,100,amazon,280248,280248,73317,1.000,.955,6,137,21079651,140
fc_BFT3,8,100,amazon,291719,291719,39489,1.000,.923,14,216,28405595,222
fc_BFT3,16,100,amazon,302132,302132,20885,1.000,.904,44,173,30488854,180
fc_BFT3,32,100,amazon,314306,314306,11780,1.000,.833,81,305,31948220,314
fc_BFT0,64,100,random,65536,65536,20693,1.000,.049,124,19660,637523173,19671
fc_BFT3,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
fc_BFT3,4,100,bomhof1,5161,5161,1980,1.000,.651,9,614,1245982,618
fc_BFT3,8,100,bomhof1,8026,8026,3073,1.000,.326,190,1958,7074042,1964
fc_BFT3,16,100,bomhof1,9187,9187,2515,1.000,.228,246,1931,8297411,1940
fc_BFT3,64,100,amazon,327552,327552,6910,1.000,.740,158,324,41013657,337
fc_BFT3,32,100,bomhof1,11637,11637,2567,1.000,.141,570,2205,12150760,2216
fc_BFT3,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
fc_BFT3,4,100,bomhof2,6206,6206,1856,1.000,.835,9,183,155008,186
fc_BFT3,8,100,bomhof2,6828,6828,1401,1.000,.609,142,486,688029,492
fc_BFT3,16,100,bomhof2,7454,7454,1405,1.000,.331,325,835,1313743,845
fc_BFT3,64,100,bomhof1,13376,13376,2586,1.000,.080,1629,2349,13987293,2370
fc_BFT3,32,100,bomhof2,8075,8075,1318,1.000,.191,729,980,1927415,998
fc_BFT3,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
fc_BFT3,4,100,bomhof3,13837,13837,3782,1.000,.914,6,64,196619,67
fc_BFT3,8,100,bomhof3,14340,14340,2257,1.000,.794,55,275,1032238,280
fc_BFT3,16,100,bomhof3,14566,14566,2105,1.000,.432,428,1078,4057913,1143
fc_BFT3,32,100,bomhof3,15058,15058,2127,1.000,.221,1659,1637,6344051,1667
fc_BFT3,64,100,bomhof2,8761,8761,1283,1.000,.106,1063,1102,2110461,1130
fc_BFT3,2,100,google,722589,722589,389599,1.000,.927,1,0,0,1
fc_BFT3,4,100,google,729996,729996,197642,1.000,.923,5,29,5930721,32
fc_BFT3,64,100,bomhof3,15564,15564,2193,1.000,.110,1824,1945,7550320,1960
fc_BFT3,8,100,google,736102,736102,98957,1.000,.929,8,30,4988761,36
fc_BFT3,16,100,google,741805,741805,51583,1.000,.898,11,16,2345975,24
fc_BFT3,32,100,google,746683,746683,26092,1.000,.894,13,16,1948843,26
fc_BFT3,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
fc_BFT3,4,100,hamm,23838,23838,7316,1.000,.814,12,1103,13865309,1104
fc_BFT3,8,100,hamm,25742,25742,7392,1.000,.435,235,4182,57223125,4186
fc_BFT3,16,100,hamm,27105,27105,7563,1.000,.223,2185,5953,82447995,5959
fc_BFT3,64,100,google,757277,757277,14268,1.000,.829,15,18,2517968,29
fc_BFT3,32,100,hamm,28416,28416,7752,1.000,.114,4284,6959,98700985,6977
fc_BFT3,2,100,human,24510,24510,12867,1.000,.952,1,0,0,1
fc_BFT3,4,100,human,44304,44304,14094,1.000,.785,11,1517,30647603,1520
fc_BFT3,8,100,human,77280,77280,15266,1.000,.632,41,4171,141474431,4175
fc_BFT3,16,100,human,129370,129370,18531,1.000,.436,92,9129,419500840,9138
fc_BFT3,64,100,hamm,30517,30517,8008,1.000,.059,7323,7595,105232528,7607
fc_BFT3,32,100,human,217795,217795,18594,1.000,.366,194,11952,910595200,11961
fc_BFT3,2,100,roadnet,1485206,1485206,769978,1.000,.964,1,0,0,1
fc_BFT3,64,100,human,359558,359558,18857,1.000,.297,246,12875,1711859055,12885
fc_BFT3,4,100,roadnet,1485468,1485468,380888,1.000,.975,3,0,0,3
fc_BFT3,8,100,roadnet,1485867,1485867,196466,1.000,.945,5,0,0,5
fc_BFT3,16,100,roadnet,1486518,1486518,102033,1.000,.910,8,0,0,8
fc_BFT3,32,100,roadnet,1487412,1487412,52866,1.000,.879,9,1,5381,9
fc_BFT3,2,100,dac,1006,1006,599,1.000,.839,1,0,0,1
fc_BFT3,4,100,dac,1324,1324,479,1.000,.691,12,126,53008,129
fc_BFT3,8,100,dac,1566,1566,508,1.000,.385,79,301,189396,306
fc_BFT3,16,100,dac,2120,2120,545,1.000,.243,216,402,330943,420
fc_BFT3,32,100,dac,2276,2276,569,1.000,.125,348,469,332864,492
fc_BFT3,64,100,roadnet,1488956,1488956,27055,1.000,.859,12,0,0,12
fc_BFT3,2,100,ram2k,7397,7397,4754,1.000,.777,1,0,0,1
fc_BFT3,4,100,ram2k,8905,8905,3623,1.000,.614,14,1185,4335930,1188
fc_BFT3,8,100,ram2k,13844,13844,5817,1.000,.297,492,3996,22980852,4004
fc_BFT3,16,100,ram2k,19628,19628,6049,1.000,.202,328,4827,41067616,4834
fc_BFT3,64,100,dac,2504,2504,584,1.000,.066,530,510,235597,531
fc_BFT3,32,100,ram2k,21490,21490,4894,1.000,.137,2101,4282,37661101,4295
fc_BFT3,2,100,soc,125663,125663,71271,1.000,.881,1,0,0,1
fc_BFT3,4,100,soc,160167,160167,51575,1.000,.776,14,12707,778398327,12710
fc_BFT3,8,100,soc,203665,203665,41527,1.000,.613,107,19862,1362134724,19867
fc_BFT3,16,100,soc,259473,259473,47201,1.000,.343,199,24769,2474098288,24776
fc_BFT3,64,100,ram2k,26644,26644,5370,1.000,.077,3000,4988,52281877,5002
fc_BFT3,32,100,soc,356480,356480,28339,1.000,.393,197,15652,2517189590,15684
fc_BFT3,2,100,stanford,262161,262161,133362,1.000,.982,1,0,0,1
fc_BFT3,4,100,stanford,263570,263570,69737,1.000,.944,5,1,27222,5
fc_BFT3,8,100,stanford,264830,264830,35205,1.000,.940,6,4,147714,8
fc_BFT3,64,100,soc,372356,372356,41494,1.000,.140,1008,31022,4543199994,31048
fc_BFT3,16,100,stanford,266473,266473,18212,1.000,.914,9,18,246502,25
fc_BFT3,32,100,stanford,269307,269307,9221,1.000,.912,11,25,321569,32
fc_BFT3,2,100,wiki,4065,4065,2461,1.000,.825,1,0,0,1
fc_BFT3,4,100,wiki,6288,6288,2350,1.000,.668,8,153,330747,156
fc_BFT3,8,100,wiki,10295,10295,2481,1.000,.518,31,388,1610863,394
fc_BFT3,16,100,wiki,15488,15488,2840,1.000,.340,89,523,4238389,538
fc_BFT3,64,100,stanford,274905,274905,5526,1.000,.777,15,51,564472,54
fc_BFT3,32,100,wiki,21423,21423,3380,1.000,.198,216,906,7496529,941
fc_BFT3,2,100,local,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT3,4,100,local,4096,4096,1707,1.000,.599,18,681,1185915,685
fc_BFT3,8,100,local,8192,8192,1690,1.000,.605,42,662,1933207,669
fc_BFT3,16,100,local,16384,16384,1746,1.000,.586,61,718,3685674,723
fc_BFT3,32,100,local,32768,32768,1692,1.000,.605,70,665,6882729,670
fc_BFT3,64,100,local,65536,65536,1730,1.000,.591,85,703,13322122,708
fc_BFT3,2,100,random,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT3,4,100,random,4096,4096,1421,1.000,.720,13,395,777048,400
fc_BFT3,8,100,random,8192,8192,1719,1.000,.595,36,692,2444927,699
fc_BFT3,16,100,random,16384,16384,1895,1.000,.540,55,866,6294490,874
fc_BFT3,64,100,wiki,29463,29463,2626,1.000,.175,277,1210,12583366,1222
fc_BFT3,32,100,random,32768,32768,2042,1.000,.501,84,1011,15294533,1025
fc_BFT1,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
fc_BFT1,4,100,add20,2941,2941,808,1.000,.909,6,14,21974,17
fc_BFT1,8,100,add20,3458,3458,535,1.000,.807,42,82,136856,92
fc_BFT3,64,100,random,65536,65536,2269,1.000,.451,127,1235,36959476,1250
fc_BFT1,16,100,add20,4164,4164,502,1.000,.518,57,109,227765,116
fc_BFT1,32,100,add20,4706,4706,653,1.000,.225,305,515,807598,524
fc_BFT1,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
fc_BFT1,4,100,amazon,280248,280248,73317,1.000,.955,6,137,21079651,140
fc_BFT1,8,100,amazon,291719,291719,39509,1.000,.922,17,226,31100899,230
fc_BFT1,16,100,amazon,302132,302132,21155,1.000,.892,38,393,51603624,401
fc_BFT1,64,100,add20,5530,5530,775,1.000,.111,546,538,1042251,550
fc_BFT1,32,100,amazon,314306,314306,12097,1.000,.811,60,656,76804528,665
fc_BFT1,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
fc_BFT1,4,100,bomhof1,5161,5161,1980,1.000,.651,9,614,1245982,618
fc_BFT1,8,100,bomhof1,8026,8026,2986,1.000,.335,58,1871,6877055,1876
fc_BFT1,16,100,bomhof1,9187,9187,2900,1.000,.197,173,2284,9389556,2292
fc_BFT1,32,100,bomhof1,11637,11637,2701,1.000,.134,395,2335,12730264,2347
fc_BFT1,64,100,amazon,327552,327552,7105,1.000,.720,160,1063,138760986,1075
fc_BFT1,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
fc_BFT1,4,100,bomhof2,6206,6206,1856,1.000,.835,9,183,155008,186
fc_BFT1,8,100,bomhof2,6828,6828,1499,1.000,.569,50,554,706568,559
fc_BFT1,16,100,bomhof2,7454,7454,1397,1.000,.333,162,734,1360151,741
fc_BFT1,64,100,bomhof1,13376,13376,2783,1.000,.075,631,2571,15299152,2592
fc_BFT1,32,100,bomhof2,8075,8075,1325,1.000,.190,379,987,2004221,997
fc_BFT1,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
fc_BFT1,4,100,bomhof3,13837,13837,3782,1.000,.914,6,64,196619,67
fc_BFT1,8,100,bomhof3,14340,14340,2259,1.000,.793,49,277,1032434,282
fc_BFT1,16,100,bomhof3,14566,14566,2153,1.000,.422,296,1125,3994949,1134
fc_BFT1,32,100,bomhof3,15058,15058,2154,1.000,.218,554,1641,6661915,1674
fc_BFT1,64,100,bomhof2,8761,8761,1304,1.000,.104,632,1131,2532814,1143
fc_BFT1,2,100,google,722589,722589,389599,1.000,.927,1,0,0,1
fc_BFT1,4,100,google,729996,729996,197642,1.000,.923,5,29,5930721,32
fc_BFT1,8,100,google,736102,736102,98962,1.000,.929,7,24,5331489,31
fc_BFT1,64,100,bomhof3,15564,15564,2211,1.000,.109,1136,1921,8366576,1935
fc_BFT1,16,100,google,741805,741805,51593,1.000,.898,11,34,4973167,42
fc_BFT1,32,100,google,746683,746683,26111,1.000,.893,16,51,6763094,61
fc_BFT1,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
fc_BFT1,4,100,hamm,23838,23838,7316,1.000,.814,12,1103,13865309,1104
fc_BFT1,8,100,hamm,25742,25742,7402,1.000,.434,69,4249,56263312,4255
fc_BFT1,16,100,hamm,27105,27105,7444,1.000,.227,423,5834,84467037,5849
fc_BFT1,32,100,hamm,28416,28416,7776,1.000,.114,1052,6935,100089610,6948
fc_BFT1,64,100,google,757277,757277,14290,1.000,.828,21,85,8270717,98
fc_BFT1,2,100,human,24510,24510,12867,1.000,.952,1,0,0,1
fc_BFT1,4,100,human,44304,44304,14094,1.000,.785,11,1517,30647603,1520
fc_BFT1,8,100,human,77280,77280,17249,1.000,.560,32,5657,175994203,5662
fc_BFT1,16,100,human,129370,129370,22845,1.000,.353,54,12318,725603413,12327
fc_BFT1,64,100,hamm,30517,30517,7956,1.000,.059,3276,7543,111085637,7557
fc_BFT1,32,100,human,217795,217795,29127,1.000,.233,104,20277,1823397069,20287
fc_BFT1,2,100,roadnet,1485206,1485206,769978,1.000,.964,1,0,0,1
fc_BFT1,4,100,roadnet,1485468,1485468,380888,1.000,.975,3,0,0,3
fc_BFT1,8,100,roadnet,1485867,1485867,196466,1.000,.945,5,0,0,5
fc_BFT1,64,100,human,359558,359558,33646,1.000,.166,123,25829,4208972370,25841
fc_BFT1,16,100,roadnet,1486518,1486518,102033,1.000,.910,8,0,0,8
fc_BFT1,32,100,roadnet,1487412,1487412,52866,1.000,.879,9,1,5381,9
fc_BFT1,2,100,dac,1006,1006,599,1.000,.839,1,0,0,1
fc_BFT1,4,100,dac,1324,1324,479,1.000,.691,12,126,53008,129
fc_BFT1,8,100,dac,1566,1566,513,1.000,.381,53,316,200504,324
fc_BFT1,16,100,dac,2120,2120,549,1.000,.241,145,418,359014,428
fc_BFT1,32,100,dac,2276,2276,569,1.000,.125,247,496,405115,506
fc_BFT1,64,100,roadnet,1488956,1488956,27055,1.000,.859,12,0,0,12
fc_BFT1,2,100,ram2k,7397,7397,4754,1.000,.777,1,0,0,1
fc_BFT1,4,100,ram2k,8905,8905,3623,1.000,.614,14,1185,4335930,1188
fc_BFT1,8,100,ram2k,13844,13844,5161,1.000,.335,55,3340,20467263,3346
fc_BFT1,16,100,ram2k,19628,19628,6783,1.000,.180,159,5561,45584605,5568
fc_BFT1,32,100,ram2k,21490,21490,5451,1.000,.123,364,4822,42963668,4844
fc_BFT1,64,100,dac,2504,2504,594,1.000,.065,396,507,389179,525
fc_BFT1,2,100,soc,125663,125663,71271,1.000,.881,1,0,0,1
fc_BFT1,4,100,soc,160167,160167,51575,1.000,.776,14,12707,778398327,12710
fc_BFT1,8,100,soc,203665,203665,46928,1.000,.542,53,19029,1574065044,19035
fc_BFT1,16,100,soc,259473,259473,47992,1.000,.337,140,27529,2850171273,27536
fc_BFT1,32,100,soc,356480,356480,36153,1.000,.308,120,25772,4144730034,25782
fc_BFT1,64,100,ram2k,26644,26644,5627,1.000,.073,647,5241,56344312,5256
fc_BFT1,2,100,stanford,262161,262161,133362,1.000,.982,1,0,0,1
fc_BFT1,4,100,stanford,263570,263570,69737,1.000,.944,5,1,27222,5
fc_BFT1,8,100,stanford,264830,264830,35205,1.000,.940,6,4,147714,8
fc_BFT1,16,100,stanford,266473,266473,18205,1.000,.914,9,11,219424,18
fc_BFT1,32,100,stanford,269307,269307,9221,1.000,.912,12,39,385561,48
fc_BFT1,64,100,soc,372356,372356,43641,1.000,.133,390,37967,5702033718,37978
fc_BFT1,2,100,wiki,4065,4065,2461,1.000,.825,1,0,0,1
fc_BFT1,4,100,wiki,6288,6288,2350,1.000,.668,8,153,330747,156
fc_BFT1,8,100,wiki,10295,10295,2577,1.000,.499,24,354,1882748,357
fc_BFT1,16,100,wiki,15488,15488,2906,1.000,.333,47,854,5849064,862
fc_BFT1,32,100,wiki,21423,21423,4007,1.000,.167,85,1068,11635719,1079
fc_BFT1,64,100,stanford,274905,274905,5526,1.000,.777,16,53,708100,60
fc_BFT1,2,100,local,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT1,4,100,local,4096,4096,1707,1.000,.599,18,681,1185915,685
fc_BFT1,8,100,local,8192,8192,1785,1.000,.573,34,757,2111778,766
fc_BFT1,16,100,local,16384,16384,1862,1.000,.549,54,832,4144785,842
fc_BFT1,32,100,local,32768,32768,1821,1.000,.562,66,795,7845314,802
fc_BFT1,64,100,wiki,29463,29463,4160,1.000,.110,147,1922,22510242,1937
fc_BFT1,2,100,random,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT1,4,100,random,4096,4096,1421,1.000,.720,13,395,777048,400
fc_BFT1,8,100,random,8192,8192,1800,1.000,.568,30,772,2828428,777
fc_BFT1,16,100,random,16384,16384,2503,1.000,.409,37,1474,11270132,1481
fc_BFT1,32,100,random,32768,32768,3341,1.000,.306,53,2311,35566897,2321
fc_BFT1,64,100,local,65536,65536,1791,1.000,.571,79,763,15206513,771
fc_BFT2,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
fc_BFT2,4,100,add20,2941,2941,808,1.000,.909,6,14,21974,17
fc_BFT2,8,100,add20,3458,3458,536,1.000,.806,56,104,141231,111
fc_BFT2,16,100,add20,4164,4164,469,1.000,.554,68,76,195577,86
fc_BFT2,32,100,add20,4706,4706,696,1.000,.211,455,535,801555,555
fc_BFT1,64,100,random,65536,65536,4930,1.000,.207,68,3893,122125396,3907
fc_BFT2,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
fc_BFT2,4,100,amazon,280248,280248,73317,1.000,.955,6,137,21079651,140
fc_BFT2,8,100,amazon,291719,291719,39489,1.000,.923,14,216,28405595,222
fc_BFT2,64,100,add20,5530,5530,624,1.000,.138,453,486,821626,535
fc_BFT2,16,100,amazon,302132,302132,20903,1.000,.903,37,177,30002796,184
fc_BFT2,32,100,amazon,314306,314306,11885,1.000,.826,54,410,40401341,419
fc_BFT2,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
fc_BFT2,4,100,bomhof1,5161,5161,1980,1.000,.651,9,614,1245982,618
fc_BFT2,8,100,bomhof1,8026,8026,3073,1.000,.326,190,1958,7074042,1964
fc_BFT2,16,100,bomhof1,9187,9187,2494,1.000,.230,197,1910,8285057,1919
fc_BFT2,32,100,bomhof1,11637,11637,2628,1.000,.138,534,2231,12284550,2240
fc_BFT2,64,100,amazon,327552,327552,7041,1.000,.726,127,459,61279043,470
fc_BFT2,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
fc_BFT2,4,100,bomhof2,6206,6206,1856,1.000,.835,9,183,155008,186
fc_BFT2,8,100,bomhof2,6828,6828,1401,1.000,.609,142,486,688029,492
fc_BFT2,16,100,bomhof2,7454,7454,1440,1.000,.323,310,870,1324377,880
fc_BFT2,32,100,bomhof2,8075,8075,1321,1.000,.191,666,983,1984495,993
fc_BFT2,64,100,bomhof1,13376,13376,2608,1.000,.080,1229,2400,14758060,2417
fc_BFT2,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
fc_BFT2,4,100,bomhof3,13837,13837,3782,1.000,.914,6,64,196619,67
fc_BFT2,8,100,bomhof3,14340,14340,2257,1.000,.794,55,275,1032238,280
fc_BFT2,16,100,bomhof3,14566,14566,2128,1.000,.427,314,1185,3983442,1199
fc_BFT2,32,100,bomhof3,15058,15058,2126,1.000,.221,781,1614,6284506,1627
fc_BFT2,64,100,bomhof2,8761,8761,1295,1.000,.105,827,1114,2233714,1136
fc_BFT2,2,100,google,722589,722589,389599,1.000,.927,1,0,0,1
fc_BFT2,4,100,google,729996,729996,197642,1.000,.923,5,29,5930721,32
fc_BFT2,8,100,google,736102,736102,98957,1.000,.929,8,30,4988761,36
fc_BFT2,64,100,bomhof3,15564,15564,2233,1.000,.108,1856,1977,7925373,2043
fc_BFT2,16,100,google,741805,741805,51588,1.000,.898,10,17,3283532,25
fc_BFT2,32,100,google,746683,746683,26109,1.000,.893,13,23,2912364,34
fc_BFT2,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
fc_BFT2,4,100,hamm,23838,23838,7316,1.000,.814,12,1103,13865309,1104
fc_BFT2,8,100,hamm,25742,25742,7392,1.000,.435,235,4182,57223125,4186
fc_BFT2,16,100,hamm,27105,27105,7477,1.000,.226,1066,5869,83723289,5880
fc_BFT2,32,100,hamm,28416,28416,7735,1.000,.114,2626,6902,99023676,6915
fc_BFT2,64,100,google,757277,757277,14277,1.000,.828,19,41,4391531,52
fc_BFT2,2,100,human,24510,24510,12867,1.000,.952,1,0,0,1
